,Malignant,B cell,Dendritic,Endothelial,Fibroblast,Macrophage,Mast,T cell
ADAT1,0.30379267794396664,0.2175230982605758,0.1337134637442763,0.30263889667282645,0.29940819911030453,0.1759290824575513,0.11473485959510232,0.24685504372410236
ADAT2,0.24843698919229895,0.20689407602022036,0.06604427008813243,0.2561327184600201,0.2574495517380153,0.16288916206867055,0.11172695142792931,0.23484033731040133
ADCK1,0.28683921496204823,0.2032554145265864,0.11973221443852262,0.28323042588842695,0.28263240831233544,0.11545181796517817,0.11145220336454097,0.272287380542808
ADCK2,0.23932004515290953,0.197836248731342,0.07513944429883421,0.23477074793831504,0.22845780725846165,0.09224543602397259,0.122264273265209,0.1730473894818127
ADCY2,0.28803317497109227,0.26378463917758305,0.2583615010157444,0.23476717363634822,0.3207553320164715,0.2834831469107918,0.003132762721567354,0.18442968614040509
ADCY3,0.2518774040985466,0.15935791898448423,0.11216323538447498,0.249296204727271,0.24012740457909068,0.11147452227996976,0.0990534986678572,0.22990662699675793
ADCY4,0.19156759813326218,0.15915744894725742,0.1812534647658998,0.24863054634492673,0.22510180958526374,0.11914100108115647,0.005304005225773057,0.20922142030994703
ADCY6,0.23723191925968384,0.2443175597736169,0.39431941246263447,0.2617773380106219,0.24894091076417835,-0.020949415765045873,0.016767548593206852,0.17705817917157804
ADCY7,0.18557836152282198,0.18621618367376833,0.035737417073498985,0.1027818897440565,0.19438307896046422,0.14008306685699412,0.09208720296224769,0.14348799169147283
ADCY9,0.272013470519636,0.18549874785105108,0.17737074109679787,0.2569054579918312,0.25885637512922116,0.14592825876129126,0.10058942633172652,0.29933347146884975
ADD1,0.18992090473597792,0.20669598811077636,-0.002811615282027838,0.1903997132028002,0.19362670218589298,0.24127245595527444,0.0374984466273524,0.19125114328683085
ADD3,0.19987172393086547,0.21169629351993327,0.009539945069565257,0.19364902954961125,0.19002335733820364,0.08526997072210053,0.1097797872385617,0.23298437990378595
ADGRA3,0.25210684414458556,0.1681810902323622,0.19554618567023518,0.2752808729108775,0.24572492474277657,0.1256827096450637,0.1422490218028418,0.3078265154168832
ADGRB1,0.22716487773313984,0.15336117031159224,0.12829692087544012,0.0024901125298790387,0.19510680580949244,0.020001099962733186,-0.060666937818625616,0.1319838709704052
ADGRB2,0.2807771437779379,0.10855301201787092,0.26521261506960336,0.26892965942245867,0.27717056075128216,0.17049025621818192,0.09747252456105848,0.28583090818415013
ADGRE2,0.1093905070262956,0.08301061389029007,0.14714454717111602,0.059760020393747906,0.1557496496593968,0.02711745748415917,0.01868766668975854,0.17451862242010996
ADGRE5,0.17687413382682424,0.21344029077868043,0.10018774040180471,0.17862712054400823,0.1857959873785837,0.15536841740198257,0.10548666244225251,0.08203505268816973
ADGRF3,0.20702853476160993,0.17930563303792546,0.23036516181767264,0.21313555569019796,0.2576216605525613,0.21950113627904547,0.07986653467289152,0.26848316060571414
ADGRF4,0.5004128682242988,0.24689531244652932,0.4715447337496636,0.4441960123203104,0.4204712234076583,0.04285111022932176,0.3983600943268673,0.3068584050219677
ADGRG1,0.17836531879758305,0.23045677519078878,0.15636642164687722,0.16592172674128175,0.13938198444357655,-0.006234054669948453,0.0640662202049497,0.008955098445132731
ADGRG5,0.24658739039065775,0.1626085304025892,0.12045946526767796,0.23268593475836144,0.25816772529856624,0.03144472944727698,0.21976273316862563,0.29865151367694687
ADGRL1,0.29714786920936986,0.2093032345974453,0.08293198789527632,0.2838568317639544,0.282353099660818,0.038647502189156246,-0.04412192487100297,0.2000792509454352
ADGRV1,0.31835525424664807,0.24741260244616722,0.31472660791191476,0.350126647060027,0.18488709075026052,0.05840845955624834,0.06432800781555402,0.2870530486802998
ADH5,0.2825598456090158,0.18575451684752786,0.11212414371373335,0.27813178419073886,0.28363410302653097,0.06931803967818141,0.14855329617145066,0.19022604827439274
ADHFE1,0.2061058717520009,0.16495224141988574,0.07659685087602318,0.20075969183185677,0.19795783805058337,0.13382489588519872,0.09705752016734123,0.2696122619260113
ADI1,0.25245691970271017,0.16134232980186192,0.13991061622901044,0.26124213007497854,0.2577604891810597,0.1898166855210158,0.05783113106763486,0.22014372321195189
ADIPOR1,0.20535176196828855,0.22086294723636812,0.01831298835419559,0.20882824372578895,0.20840160263253185,0.18985452328554,0.03135493538375764,0.17858186433132614
ADIPOR2,0.23409474330041696,0.19868873314993066,0.14008702027564224,0.2307221609992121,0.23244419747896275,0.08253886518308137,0.06082849201047908,0.1206488488649416
ADK,0.26354906341077955,0.202102064617722,0.12939490839589532,0.26328840584285074,0.266388074424596,0.0980858009547784,0.1368328843970086,0.21804762809241207
ADM,0.2257057197561509,0.1418338313040448,0.1428985778943541,0.24588182763837085,0.24576850679858167,0.11251904558422976,0.05280992725665363,0.14805908430986667
ADM5,0.08117512596497012,0.06768084557958966,-0.014737120419545611,0.1378884342797969,0.25518735147923893,0.24774239075492996,0.1516011758238562,0.18812155407400558
ADNP,0.24701183191099355,0.21876445042008322,0.03497240220450025,0.2340069848993335,0.2415808315315068,0.10221887447698233,0.10619814061166498,0.21284011551755813
ADNP2,0.23916149421680147,0.19368980515127926,0.021909228998893356,0.23602918502443304,0.2333647966670677,0.07054686795467725,0.11016419572345165,0.28449797791919085
ADO,0.2971710102514645,0.21424187580827625,0.09663780937181474,0.2922634088797493,0.2937936460457582,0.11863899376416712,0.1155061116351691,0.24026001590632565
ADORA1,0.12017784960248477,0.28741008678597635,0.19320690254028308,0.2853736386805742,0.27022664937635693,0.06938552550676605,0.05174662169946505,0.28819137136524126
ADORA2B,0.3080419126289305,0.22381419533129404,0.15706906703855433,0.2480531016348291,0.3216979659491771,0.01464019310618451,0.043298923866044954,0.23016380206272163
ADORA3,0.14905419820171512,0.12430123057524199,0.15793895180535766,0.1221972501596128,0.1267351529734865,-0.012218507514892583,0.08984634828903731,0.22909344350796676
ADPGK,0.2568737735163594,0.17969345563915184,0.05704258991473731,0.2526945215632703,0.25164147850317364,0.17799128301037723,0.1168205245570035,0.198888737359265
ADPRH,0.2690704228816096,0.20705423277086923,0.04176486287738605,0.22387081105901527,0.23673674275702322,0.10484411676514718,0.08451372241286034,0.27463413539745835
ADPRM,0.26226499748982973,0.2225497138222337,0.14081586575716937,0.2544215377222137,0.2627899072728181,0.11499716601802189,0.14586848200908567,0.24092993112850797
ADPRS,0.29615237625312085,0.2317202971173046,0.12731169719338145,0.2859387828814403,0.29140910969322875,0.09021999257746335,0.1385312726048441,0.26179188200135467
ADRA2A,0.2715002298041724,0.22085115727350982,0.2210748830079639,0.31512598834827615,0.31825162363248116,0.30636691372528585,0.09682008183509425,0.26530644310136353
ADRA2B,0.1444847733368335,0.12422364633885138,0.08863356219267737,0.2711508494075636,0.43016753072867114,0.3736068852815744,0.010431799000058802,0.2625651393173144
ADRB2,0.28667962424755117,0.23366534661457805,0.14933830596416064,0.18739599971095905,0.04204082703032242,0.0808512085870216,0.08638765909460443,0.23090362383467178
ADRM1,0.21488707437312674,0.2234931991541469,0.030782964438918804,0.20629805001064488,0.20916526723192447,0.09340840994823447,0.04966364129411625,0.14360931187213197
ADSL,0.384269644931278,0.2824125309905608,0.11751447319177745,0.3691780943139502,0.3629192903217814,0.11702448614508283,0.07207504939163374,0.33988194300404734
ADSS1,0.3755776784465109,0.2816239147144094,0.049391155839089776,0.3664455360476775,0.3674091650722352,0.05495787697670094,0.07517534798455093,0.36777599394796334
ADSS2,0.22376662034428438,0.23445531118536447,0.08209407554176106,0.21626135664005414,0.21623947266145563,0.050461785901113845,0.09036471348054151,0.21748730496253824
AEBP1,0.19330838485895882,0.20374322259964553,0.016494974595449543,0.15888367431597514,0.16833358302015203,0.1521561143049984,0.018588918952440033,0.2772938155207164
AEBP2,0.26560976508912404,0.19985375363429206,0.17349898857577092,0.25580574144064677,0.258237783961948,0.16794474994635336,0.03476270650442119,0.2159974139027251
AEN,0.22197137077372536,0.21259087741677943,0.14404705319561462,0.22783078528080225,0.22965397790095596,0.10584723334526933,0.1977018598070155,0.17955391491468847
AFAP1L2,0.2900465086563579,0.2335544371594358,0.32742986205886154,0.2733572039596972,0.28775223589498855,0.11064214504976277,0.2991967464381465,0.1875790684817229
AFDN,0.18275027197645535,0.22020100787572197,0.18102130244714115,0.18149498064326736,0.18515141108744093,0.042686078129662505,0.06437824932973943,0.20809755816861716
AFF1,0.14487995243742666,0.17435786572792927,0.03304780695693839,0.12758799490993564,0.13306026434892052,0.14252136613790525,0.05739936134986534,0.1926630904544706
AFF4,0.193203515157664,0.20532253162322658,0.11468317234023749,0.18838907504448804,0.1898256597162114,0.18663785724586723,-0.029515967629237718,0.23723123513787314
AFG3L2,0.24003859027957686,0.18886831180080793,0.12983406778053805,0.23724472705912916,0.24433690515649661,0.15981409330844143,0.060986869784547225,0.28441609220090375
AFMID,0.2758866170498688,0.22382072387658397,0.1892657720608104,0.26183642638441584,0.2503892666753412,0.013408971009193872,0.1383186372358171,0.17064410158610477
AFTPH,0.21077913782727126,0.20154061538983659,0.06071966828054116,0.20578294218095286,0.2119534150632643,0.07609061060658157,0.10288861239620159,0.22499720213286026
AGA,0.27775847145522914,0.19137469491682882,0.15650539896851604,0.2797109309955665,0.2803829856527759,0.18703156300954032,0.14022319697321156,0.23508701170125762
AGAP1,0.24029898920502477,0.17537122036866154,0.09467742854102493,0.2638567748846631,0.25717890473548893,0.17299324425872142,0.10460509219966356,0.28442929397298927
AGAP2,0.2398526617445243,0.19902078020383926,0.16255161131530602,0.22739851541137726,0.2153526667289986,0.16690519063427173,0.09223050716860191,0.22502132200537328
AGAP3,0.23242110490143253,0.17099167268460122,0.08569185195706233,0.2335322193084212,0.23521278865823686,0.19834657330060426,0.014811430386083424,0.18436006785252224
AGAP4,0.2147300869120536,0.14866139237722423,0.20919476167460732,0.20441385504577264,0.20174649347200013,0.012147138798258553,0.09826050380909558,0.07560167795287792
AGAP9,0.20471518342590553,0.1565981833502055,0.18769931213743532,0.2219240134836318,0.28765599786316987,0.06642725450205904,0.18467270220521814,0.2157430602974986
AGBL5,0.2863752833928264,0.24365650212952883,0.09949017488997558,0.27543412881741564,0.27161581600360174,0.17281773753517563,0.05572924981255339,0.2842057564658475
AGFG1,0.26265388260174455,0.19511389605959595,0.09527649832138264,0.25487198512668596,0.2575419650581456,0.1310509557712554,0.10350566724107063,0.1391311590572513
AGFG2,0.25079522068231813,0.1954936617274184,0.14677208671033526,0.24737430267847982,0.26948220888359464,0.09069079004750227,0.04781095658537032,0.22486918677935339
AGGF1,0.23696496828699767,0.18450587438393373,0.11834437339414768,0.2409697796104409,0.24218568422398346,0.05710231940108455,0.1713373726778021,0.22777196538684322
AGK,0.2828536124729639,0.21540456995798118,0.09322386323185593,0.28635998606077073,0.28369294479408586,0.11517424787622578,0.12852075248300188,0.24322632605124497
AGL,0.20663770942250823,0.2115522318459147,0.1607275541421193,0.20896335415014025,0.21164091060694432,0.08161702042064146,0.08670309421686587,0.2034047428695147
AGMAT,0.32527294887196306,0.1861923310490134,0.00140557135548481,0.3131901021516399,0.3162612983794541,0.28345799645942554,0.1636110733127205,0.3081896540469904
AGO1,0.2777739798824146,0.11588852101697447,0.00757112249041739,0.28001148282482863,0.2792980863124737,0.13860469572367823,0.061024199030238986,0.26404745616439035
AGO2,0.23053251860397214,0.17618582125532864,0.02833706920348074,0.22974822649770538,0.23543029799442783,0.030948918491543537,0.08123556569461646,0.1248549714323962
AGO3,0.25377552158979894,0.20176967207308766,0.10012188811520285,0.2504708113870735,0.2518477401023248,0.1259304482980111,0.03320796813941799,0.2944521894541954
AGO4,0.2129450206643535,0.19821516442747303,0.09554942326799602,0.19266900189815964,0.19614801412138022,0.000489358986687176,0.12979722993956347,0.1691035932549071
AGPAT1,0.3075713745940918,0.1776799182071949,0.1477169596648255,0.31395854011738095,0.3131345326809466,0.1156582580356682,0.11133822531581133,0.2902812463977601
AGPAT2,0.25687807754588177,0.22923728359083254,0.05476899915829845,0.23171754151111545,0.2433398904478265,0.0875958931510729,0.07960232582732221,0.20584045888907085
AGPAT3,0.23272534368606354,0.16929008094732384,0.055914482312060594,0.21851591231802275,0.21892266634707222,0.05329273341304318,0.0896224278145387,0.21559218914848205
AGPAT4,0.18477475742695984,0.3010750420347016,0.05290627940691232,0.23215388829166272,0.25104683985916826,0.097788265320158,0.11528853804425915,0.15965288091955906
AGPAT5,0.21513471685872776,0.20950267204897266,0.14403470365024645,0.22026982310255466,0.22136309434985652,0.07571147917548304,0.14718122764074754,0.17876863955375982
AGPS,0.198779028821355,0.23521660347541043,0.10680719071874982,0.19212631416971065,0.19567095389925437,0.09216682918709765,0.007134049240452313,0.1621215033642488
AGR2,0.3103790380459746,0.1853873011485081,0.12125612409325248,0.17704946891308426,0.12935405990894447,-0.02462925697907437,0.0044242289440607485,0.26584696420665266
AGRN,0.1671961251260452,0.24017397665724854,0.04389709175225277,0.16679337539569355,0.1734890646471855,0.09404266452039496,0.17184350155265316,0.2733133487514205
AGTPBP1,0.25578133262103225,0.19983435818463635,0.09650413378977461,0.25837667753623117,0.26890579486597066,0.1147931203077363,0.13237046121490417,0.34434438674272716
AGTRAP,0.20891394322468443,0.23807681647271944,0.10571600295085021,0.19737296509178245,0.2106746271140486,0.09465015159308678,0.018471877212934886,0.24169697566470275
AHCTF1,0.23670088274234735,0.17756385491298315,0.09825765345794972,0.2437105269567049,0.2425197848104578,0.067725647044567,0.028963817273465222,0.16558217172247688
AHCY,0.2558093889787457,0.21818226197512913,-0.0348199154641954,0.2587034109194371,0.25820681704767595,0.05749469091883123,0.15784279163512216,0.24949065653417454
AHCYL1,0.22729448844216338,0.18610710125553154,0.009289413732929658,0.2309313157682803,0.22778453584486366,0.08925757865140287,0.06264154845213059,0.2001114347974419
AHCYL2,0.25671968807761975,0.1435282751294339,0.09256576912261008,0.2505736767542225,0.25448806992785095,0.13572792554153104,0.10195282523881281,0.2890963466905538
AHDC1,0.22297049748064407,0.19565704681895973,0.10256876859155864,0.20888002839126257,0.21092902378802367,0.12865450941375262,0.09788936816380184,0.22220545381952914
AHI1,0.2093968900682261,0.193828710153717,0.11002424321650794,0.2071145349899616,0.2001870205663968,0.1495104072735571,0.06890138920842308,0.2348935563831088
AHNAK,-0.053902304446886824,0.05131691241990284,-0.014225180282547462,-0.03655694010326771,-0.027074998709482875,0.08400629234120643,0.08586471275100468,0.0060419881729639625
AHNAK2,0.27365148807723044,0.3251905799418338,-0.015067178991297711,0.23449274819607513,0.26107073715225304,0.014734261887166184,0.0429729865934224,0.30040907407450657
AHR,0.1390365197036387,0.22755045231085863,0.20288682478452788,0.13388617389158095,0.13966927190083134,0.08016367751632539,0.008239524628815838,0.07495635761673897
AHSA1,0.17674322307023335,0.1952642174444064,0.11314545579919362,0.16900539329946662,0.177094862096327,0.06858147109510923,0.06302296242303573,0.14118325473737223
AIDA,0.2771853619729197,0.20915706286519192,0.14572914147378432,0.26222492845023015,0.2683715108799132,0.15576999624666737,0.15650986678089082,0.2701055169218425
AIF1,0.27771644703989284,0.163210625599946,0.19902678189491646,0.2936440088312424,0.2938824218821486,0.14464694216837112,0.07955928964838081,0.2934230707022299
AIF1L,0.22576340803433134,0.07386339562693303,0.07395738397542675,0.23852576156179447,0.1934338626845541,0.14389906352891024,0.24441923546237568,0.18399133742199222
AIFM1,0.3000541768172123,0.22902381552252535,0.14958616309179784,0.30041639691465305,0.30057111234209916,0.15285457128432847,0.08443733676004868,0.24799383082268592
